,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
101,CCN(CC)c1ccccc1,2.333333333,1.083842593,2.333333333,1.083842593,0.638007358,149.237,134.117,149.1204495,60,0,0.036548277,-0.372092227,0.372092227,0.036548277,1,1.545454545,2,15.11028628,10.26763449,1.968872041,-2.198347947,2.107873095,-2.208534543,5.448902735,0.86626469,2.738498943,189.2875676,8.104448007,7.248178504,7.248178504,5.380540058,4.180959495,4.180959495,2.507839255,2.507839255,1.884783333,1.884783333,1.227567784,1.227567784,-0.98,400.5487664,8.119800399,4.015562028,1.970338741,68.65100525,4.899909731,0,0,0,0,0,0,0,0,0,18.19910121,25.98020854,18.77689909,0,0,5.687386275,0,0,0,13.8474744,17.98942254,30.33183534,0,0,4.899909731,5.687386275,0,0,13.08951281,0,0,13.8474744,30.33183534,0,0,0,3.24,0,0,0,0,0,13.08951281,5.687386275,0,6.066367068,43.0128524,0,0,0,2.333333333,0,1.31712963,0,10.49435185,0,6.521851852,0,0.4,11,0,1,0,0,0,1,0,1,1,0,1,3,0,0,0,1,2.5328,50.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,CCc1ccc(CC)cc1,2.207175926,1.142851474,2.207175926,1.142851474,0.58312047,134.222,120.11,134.1095504,54,0,-0.030743748,-0.061294135,0.061294135,0.030743748,0.8,1.1,1.3,13.93816979,10.09110411,1.877385353,-1.969818495,2.04106375,-1.813800827,5.215707006,1.100400482,2.797251263,160.6982132,7.397341225,6.723614639,6.723614639,4.863703305,3.942687549,3.942687549,2.523603362,2.523603362,1.839467948,1.839467948,1.010667982,1.010667982,-0.78,237.5874173,7.32845987,3.403772294,1.598288066,62.89117158,0,0,0,0,0,0,0,0,0,0,38.11294267,23.96854623,0,0,0,0,0,0,0,26.68911765,0,35.39237126,0,0,0,0,0,0,0,12.84164325,0,24.97437738,24.26546827,0,0,0,0,0,0,0,0,0,12.84164325,11.12690298,0,0,38.11294267,0,0,0,0,0,2.855925926,0,8.828703704,2.285702948,4.363000756,0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.8114,45.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,COCCOCCOC,5.064444444,0.652638889,5.064444444,0.652638889,0.488753519,134.175,120.063,134.0942943,56,0,0.070097235,-0.382297726,0.382297726,0.070097235,0.777777778,1.222222222,1.555555556,16.53536634,10.70889936,1.839435783,-2.001656423,1.750916554,-2.060474443,4.275772195,0.038520036,2.595082707,41.56763142,6.949747468,6.053171996,6.053171996,4.414213562,2.971197119,2.971197119,1.597970995,1.597970995,0.863590092,0.863590092,0.386579869,0.386579869,-0.12,103.687916,8.88,7.88,7.88,55.90459729,14.21058886,0,0,0,0,0,0,0,0,0,0,0,14.21959508,26.42752786,14.21058886,0,0,0,0,0,40.64712294,0,0,0,0,0,0,0,40.64712294,14.21058886,0,0,0,0,0,0,27.69,0,0,0,0,26.42752786,0,0,14.21959508,0,0,14.21058886,14.576875,0,0,0,0,0,0,0,2.618202948,3.304922052,1,9,0,3,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0.2958,34.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
107,FCF,9.625,-1.75,9.625,1.75,0.383494824,52.023,50.007,52.0124565,20,0,0.228519759,-0.214185892,0.228519759,0.214185892,1.333333333,1.333333333,1.333333333,19.27435485,11.73564515,1.439021527,-1.423687659,1.557146421,-1.339446421,3.566751815,0.295248185,1.632993162,2.754887502,2.707106781,1.463035727,1.463035727,1.414213562,0.534522484,0.534522484,0.101015254,0.101015254,0,0,0,0,-0.14,2.754887502,2.86,1.86,1.86,17.07032183,0,0,0,6.928360322,0,0,0,8.780830095,0,0,0,0,0,0,8.780830095,0,0,0,0,0,6.928360322,0,0,0,0,8.780830095,0,0,6.928360322,0,0,0,0,0,0,0,0,6.928360322,8.780830095,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,-1.75,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.8829,7.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Cc1ccc(N)c(C)c1,5.588703704,0.875555556,5.588703704,0.875555556,0.520972632,121.183,110.095,121.0891494,48,0,0.034340571,-0.398513832,0.398513832,0.034340571,1.222222222,1.888888889,2.333333333,14.54714944,10.12865152,1.892025468,-1.979350114,2.102527593,-1.877719519,5.467067165,1.387990639,3.17167803,215.8076621,6.853371151,5.809401077,5.809401077,4.198377303,3.026709006,3.026709006,2.36004234,2.36004234,1.425302476,1.425302476,0.825623107,0.825623107,-0.98,104.2009193,6.144688279,2.094917408,1.22443465,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,17.69618563,25.47729296,5.687386275,0,0,5.687386275,0,0,0,13.8474744,5.733667477,29.32600419,0,0,5.733667477,5.687386275,0,0,0,0,13.8474744,11.12690298,18.19910121,0,0,0,26.02,0,0,0,0,0,11.25083777,5.563451492,0,19.05647134,12.99010427,5.733667477,0,0,0,0,8.891759259,0,6.030092593,0,4.078148148,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.88564,40.3284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Cc1ccc(C)c(N)c1,5.620648148,0.884259259,5.620648148,0.884259259,0.520972632,121.183,110.095,121.0891494,48,0,0.03458729,-0.398506119,0.398506119,0.03458729,1.222222222,1.888888889,2.333333333,14.54843177,10.13270857,1.892352711,-1.97947016,2.104397529,-1.88057197,5.472846495,1.400080293,3.17167803,215.8076621,6.853371151,5.809401077,5.809401077,4.198377303,3.026709006,3.026709006,2.36004234,2.36004234,1.434739864,1.434739864,0.759900179,0.759900179,-0.98,104.2009193,6.144688279,2.094917408,1.22443465,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,12.13273414,31.04074445,5.687386275,0,0,5.687386275,0,0,0,13.8474744,5.733667477,29.32600419,0,0,5.733667477,5.687386275,0,0,0,0,13.8474744,11.12690298,18.19910121,0,0,0,26.02,0,0,0,0,0,11.25083777,5.563451492,0,25.98020854,6.066367068,5.733667477,0,0,0,0,8.878703704,0,6.075092593,0,4.046203704,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.88564,40.3284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,C[C@H]1CCCC[C@@H]1C,2.378796296,1.003472222,2.378796296,1.003472222,0.451755297,112.216,96.088,112.1252005,48,0,-0.041698204,-0.062254863,0.062254863,0.041698204,0.875,1.25,1.5,14.20874424,9.818666442,2.149789642,-2.240315778,2.277817443,-2.119093942,4.668795292,0.277071028,2.279400271,56.4385619,5.983127663,5.983127663,5.983127663,3.804530453,3.804530453,3.804530453,3.239024819,3.239024819,2.540336414,2.540336414,1.501661279,1.501661279,0,72.49526583,6.125,2.52,1.239669421,52.28801468,0,0,0,0,0,0,0,0,0,0,39.53076089,11.83581209,0,0,0,0,0,0,11.83581209,39.53076089,0,0,0,0,0,0,0,0,0,0,11.83581209,39.53076089,0,0,0,0,0,0,0,0,0,0,11.83581209,25.68328649,0,0,13.8474744,0,0,0,0,0,0,2.006944444,0,5.90212963,4.757592593,0,1,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.8326,36.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,CC1CCC(C)O1,5.361111111,0.523148148,5.361111111,0.523148148,0.448720785,100.161,88.065,100.088815,42,0,0.055113273,-0.375565857,0.375565857,0.055113273,1.142857143,1.571428571,1.714285714,16.50207187,10.2098642,2.155683663,-2.009275638,2.168273831,-2.012498421,4.643775362,0.067256216,2.257153237,53.20035948,5.276020882,4.977162391,4.977162391,3.2876937,2.94260164,2.94260164,2.334667468,2.334667468,1.444334813,1.444334813,1.002073095,1.002073095,-0.04,46.67048278,5.103678161,1.826390306,1.164181282,44.67167568,4.736862954,0,0,0,0,0,0,0,0,0,0,26.68911765,0,12.20793278,4.736862954,0,0,0,0,38.89705042,0,0,0,0,0,0,0,0,12.20793278,4.736862954,0,26.68911765,0,0,0,0,9.23,0,0,0,0,12.20793278,0,12.84164325,0,0,13.8474744,4.736862954,5.361111111,0,0,0,0,0,0,3.548611111,4.256944444,0,1,7,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1.5738,29.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,CCCOCCOCCC,5.204362245,0.743888889,5.204362245,0.743888889,0.510138006,146.23,128.086,146.1306798,62,0,0.069993469,-0.379070812,0.379070812,0.069993469,0.7,1.1,1.4,16.52053442,10.51537867,1.85332118,-2.017737235,1.826756956,-2.044926323,4.301392861,0.048255056,2.647604849,47.21928095,7.656854249,7.059137268,7.059137268,4.914213562,4.068914101,4.068914101,2.224744871,2.224744871,1.068931893,1.068931893,0.61065041,0.61065041,-0.08,175.076748,9.92,8.92,7.92,63.52093629,9.473725908,0,0,0,0,0,0,0,0,0,13.8474744,12.84164325,13.21376393,13.21376393,9.473725908,0,0,0,0,26.68911765,26.42752786,0,0,0,0,0,0,0,26.42752786,9.473725908,0,26.68911765,0,0,0,0,18.46,0,0,0,0,0,39.2691711,0,0,0,13.8474744,9.473725908,10.40872449,0,0,0,0,0,0,2.182098765,7.409176745,0,1,10,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,1.8396,42.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
137,CCCCCCCCCCCCO,8.566063512,0.371527778,8.566063512,0.371527778,0.512982181,186.339,160.131,186.1983655,80,0,0.043052407,-0.396376569,0.396376569,0.043052407,0.615384615,1,1.384615385,16.24992748,10.06832557,1.906847569,-2.001282762,2.094495702,-1.838100565,4.461354261,0.281989912,2.758149818,71.19366194,9.778174593,9.225388189,9.225388189,6.414213562,6.023334547,6.023334547,3.905587313,3.905587313,2.511667274,2.511667274,1.599240266,1.599240266,-0.04,812.7027727,12.96,11.96,11.96,83.54784804,5.106527395,0,0,0,0,0,0,0,0,0,64.71113181,6.420821623,6.606881965,0,5.106527395,0,0,0,0,71.13195343,6.606881965,0,0,0,0,0,0,0,11.71340936,0,0,71.13195343,0,0,0,0,20.23,0,0,0,0,6.606881965,6.420821623,57.78739461,0,0,6.9237372,5.106527395,0,0,0,8.566063512,0,0,0,13.30358903,2.630347458,0,1,13,1,1,0,0,0,0,0,0,1,1,1,10,0,0,0,0,3.8996,58.9298,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
139,NCCN,4.902777778,0.597222222,4.902777778,0.597222222,0.403495521,60.1,52.036,60.06874826,26,0,0.004613277,-0.329216191,0.329216191,0.004613277,1,1.25,1.25,14.62775903,10.7083591,1.540741515,-1.715708841,1.240213938,-2.114954397,4.255808479,0.976215347,1.974744871,6,3.414213562,2.568914101,2.568914101,1.914213562,1.316496581,1.316496581,0.577350269,0.577350269,0.166666667,0.166666667,0,0,-0.08,6.854752972,3.92,2.92,1.92,25.78397454,11.46733495,0,0,0,0,0,0,0,0,0,0,0,13.08951281,0,0,0,0,0,11.46733495,0,13.08951281,0,0,0,11.46733495,0,0,0,13.08951281,0,0,0,0,0,0,0,52.04,0,0,0,0,13.08951281,0,0,0,0,0,11.46733495,0,0,0,0,9.805555556,0,0,0,1.194444444,0,1,4,4,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-1.0962,18.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,CCOCCOC,4.948888889,0.702222222,4.948888889,0.702222222,0.487902825,104.149,92.053,104.0837296,44,0,0.069964511,-0.382297746,0.382297746,0.069964511,1.285714286,2,2.428571429,16.5149717,10.74161753,1.775907647,-1.955317528,1.710754866,-1.995483844,4.21442301,0.077671195,2.447472888,25.26112493,5.535533906,4.937816924,4.937816924,3.414213562,2.481380475,2.481380475,1.189722705,1.189722705,0.635919191,0.635919191,0.286596466,0.286596466,-0.08,35.50960993,6.92,5.92,5.92,44.42610994,9.473725908,0,0,0,0,0,0,0,0,0,0,6.9237372,13.71667951,13.21376393,9.473725908,0,0,0,0,6.9237372,26.93044343,0,0,0,0,0,0,0,26.93044343,9.473725908,0,6.9237372,0,0,0,0,18.46,0,0,0,0,13.21376393,6.606881965,0,7.109797541,6.9237372,0,9.473725908,9.667777778,0,0,0,0,0,0,0,4.166527778,1.665694444,1,7,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0.6693,28.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
147,CCc1ccccc1N,5.631064815,0.902777778,5.631064815,0.902777778,0.56344964,121.183,110.095,121.0891494,48,0,0.034594357,-0.398505707,0.398505707,0.034594357,1.333333333,2,2.444444444,14.54916095,10.13166401,1.897321969,-1.979932357,2.090723873,-1.897867023,5.455001157,1.144658132,3.006524007,193.514053,6.690234444,5.593858127,5.593858127,4.342535255,3.176685576,3.176685576,2.052367112,2.052367112,1.435995695,1.435995695,0.856171501,0.856171501,-0.98,130.6510251,6.144688279,2.533930223,1.22443465,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,25.12283841,18.05064018,5.687386275,0,0,5.687386275,0,0,0,13.34455882,5.733667477,29.82891977,0,0,5.733667477,5.687386275,0,0,0,6.420821623,0,12.48718869,24.26546827,0,0,0,26.02,0,0,0,0,0,12.1082079,5.563451492,0,18.19910121,12.99010427,5.733667477,0,0,0,0,7.767638889,0,7.942314815,1.020509259,2.10287037,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.8312,40.2324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,CCc1ccc(N)cc1,5.481371882,0.84,5.481371882,0.84,0.56344964,121.183,110.095,121.0891494,48,0,0.031367595,-0.398728562,0.398728562,0.031367595,1.222222222,1.777777778,2.222222222,14.53337378,10.15289159,1.847218556,-1.940529617,2.042230699,-1.838866171,5.386051194,1.141010127,2.881555878,176.264053,6.690234444,5.593858127,5.593858127,4.325698503,3.170702511,3.170702511,2.095135014,2.095135014,1.387967487,1.387967487,0.753339636,0.753339636,-0.98,129.2253387,6.144688279,2.533930223,1.456737692,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,19.05647134,24.11700725,5.687386275,0,0,5.687386275,0,0,0,13.34455882,5.733667477,29.82891977,0,0,5.733667477,5.687386275,0,0,0,6.420821623,0,12.48718869,24.26546827,0,0,0,26.02,0,0,0,0,0,12.1082079,5.563451492,0,12.13273414,19.05647134,5.733667477,0,0,0,0,7.658594104,0,7.960648148,1.083611111,2.13047997,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.8312,40.2324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,CCC1CCCCC1,2.315462963,1.086805556,2.315462963,1.086805556,0.488902998,112.216,96.088,112.1252005,48,0,-0.041690861,-0.065118181,0.065118181,0.041690861,1.125,1.75,2.125,14.15103371,9.876364521,2.090487945,-2.184200906,2.248322599,-2.030636311,4.62513296,0.349429264,2.125016255,51.05865003,5.819990956,5.819990956,5.819990956,3.931851653,3.931851653,3.931851653,2.912284135,2.912284135,2.302095141,2.302095141,1.595387957,1.595387957,0,91.36757728,6.125,3.111111111,1.5,52.28801468,0,0,0,0,0,0,0,0,0,0,45.44866694,5.917906046,0,0,0,0,0,0,5.917906046,45.44866694,0,0,0,0,0,0,0,0,0,0,5.917906046,45.44866694,0,0,0,0,0,0,0,0,0,0,5.917906046,38.52492974,0,0,6.9237372,0,0,0,0,0,0,1.086805556,0,8.931064815,2.315462963,0,1,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2.9767,36.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,CCOC(=O)C(C)(C)C,10.84236111,-0.351180556,10.84236111,0.134259259,0.503766366,130.187,116.075,130.0993797,54,0,0.310706703,-0.465584129,0.465584129,0.310706703,1.444444444,1.888888889,2,16.53368718,9.974821232,2.213610899,-2.144140025,2.138621843,-2.220988015,5.747485326,-0.151833909,3.743097706,99.97400337,7.491563832,6.523603362,6.523603362,3.981380475,3.154030206,3.154030206,2.97047018,2.97047018,0.887804352,0.887804352,0.3476007,0.3476007,-0.53,57.50871228,8.47,2.852566646,3.115504865,56.20397104,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,0,27.6949488,0,12.02187243,9.531400138,5.969305288,0,0,5.414990469,27.6949488,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,5.414990469,27.6949488,0,0,0,0,26.3,0,4.794537184,0,11.38429576,6.606881965,0,0,0,27.6949488,0,4.736862954,4.767361111,0,10.84236111,0,-0.351180556,-0.134259259,0,0,7.792384259,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1.5956,36.088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,CCOC(=O)C(C)CC,10.75185185,-0.083333333,10.75185185,0.060138889,0.542209591,130.187,116.075,130.0993797,54,0,0.308122079,-0.465773377,0.465773377,0.308122079,1.555555556,2.111111111,2.444444444,16.53271329,10.12414528,2.090210153,-2.051219778,2.014502646,-2.127096856,5.71268425,-0.146948842,3.458823343,88.91694058,7.276020882,6.308060412,6.308060412,4.218744015,3.385410682,3.385410682,2.061344156,2.061344156,1.301337828,1.301337828,0.451184464,0.451184464,-0.53,86.01498079,8.47,4.358753835,3.115504865,56.20397104,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.8474744,13.34455882,0,12.52478801,9.531400138,5.969305288,0,0,5.917906046,27.19203322,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,27.19203322,0,0,0,0,26.3,0,4.794537184,0,11.88721133,6.606881965,6.420821623,0,0,20.7712116,0,4.736862954,4.755601852,0,10.75185185,0,0,-0.023194444,0,0.859953704,6.155787037,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.5956,36.088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,CCOC(=O)CC(C)C,10.63125,-0.090277778,10.63125,0.090277778,0.542209591,130.187,116.075,130.0993797,54,0,0.305528406,-0.465961886,0.465961886,0.305528406,1.555555556,2.111111111,2.444444444,16.53184503,10.13977296,2.026073365,-2.019447662,1.994037534,-2.062144951,5.689452504,-0.143437978,3.271192049,86.91694058,7.276020882,6.308060412,6.308060412,4.16390246,3.320532426,3.320532426,2.402992165,2.402992165,0.880240162,0.880240162,0.553246536,0.553246536,-0.53,66.8432931,8.47,4.358753835,5.339329135,56.20397104,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.8474744,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,5.917906046,27.19203322,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,27.19203322,0,0,0,0,26.3,0,4.794537184,0,5.969305288,18.94560963,0,0,0,20.7712116,0,4.736862954,4.71375,0,10.63125,0,0,0.31625,0,0.535555556,6.303194444,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.5956,36.088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
