,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
342,CCCCCCCCC(=O)C,10.53261141,0.333788449,10.53261141,0.333788449,0.516640527,156.269,136.109,156.1514153,66,0,0.12933995,-0.300031023,0.300031023,0.12933995,1,1.545454545,2.090909091,16.13717154,10.08795819,1.924470541,-1.970427461,2.060706534,-1.88442999,5.747932611,-0.116631015,2.849761282,97.04589953,8.527097737,7.857995759,7.857995759,5.27005561,4.764784317,4.764784317,3.219782056,3.219782056,1.882392159,1.882392159,1.154275565,1.154275565,-0.33,240.8958834,10.67,7.773412616,9.67,70.18525216,4.794537184,5.783244946,0,0,0,0,0,0,0,0,39.02784531,13.34455882,6.420821623,0,4.794537184,5.783244946,0,0,0,58.79322576,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,58.79322576,0,0,0,0,17.07,0,4.794537184,0,0,5.783244946,12.84164325,32.10410811,6.9237372,0,6.9237372,0,0,0,10.53261141,0,0,0.333788449,0,8.409778912,3.890487896,0,0.9,11,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,3.326,48.674,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
343,c1ccc(cc1)Cl,5.539691358,0.793981481,5.539691358,0.793981481,0.483383326,112.559,107.519,112.0079778,36,0,0.040548441,-0.084344477,0.084344477,0.040548441,1,1.571428571,1.857142857,35.49569066,10.37221473,1.744436982,-1.795552968,2.029550983,-1.548688012,6.300461198,1.71341782,3.02146531,134.1073697,5.112884175,3.764715819,4.520644765,3.39384685,2.099665839,2.477630312,1.295568159,1.73200394,0.733110559,0.985086875,0.414667104,0.560145698,-0.49,47.19725257,4.663609831,1.987123268,1.203610472,47.73466935,0,0,0,0,0,0,0,0,0,0,29.8000411,12.13273414,5.022633314,0,0,11.60093989,0,0,0,0,0,35.35446866,0,0,0,0,0,11.60093989,0,0,0,0,30.33183534,5.022633314,0,0,0,0,0,0,0,0,5.022633314,0,0,30.33183534,0,11.60093989,0,5.539691358,0,0.793981481,0,0,9.444104938,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.34,31.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,CN(C)CCOC(c1ccccc1)c2ccccc2,6.08337963,0.016064815,6.08337963,0.016064815,0.78455044,255.361,234.193,255.1623143,100,0,0.107596045,-0.367459863,0.367459863,0.107596045,0.842105263,1.315789474,1.736842105,16.4868791,10.01479888,2.13364051,-2.199226459,2.249333682,-2.195247127,5.293298736,0.068702418,2.144605562,427.6354426,13.50178923,11.62052841,11.62052841,9.270856948,6.633749826,6.633749826,4.87547377,4.87547377,3.027662328,3.027662328,1.993692891,1.993692891,-1.64,26276.55133,13.78386357,7.073267029,4.194495435,115.1865868,9.636772685,6.103966388,0,0,0,0,0,0,0,0,60.66367068,25.22224695,6.544756406,6.606881965,4.736862954,0,0,4.899909731,0,6.103966388,27.24698234,71.79057367,0,0,0,0,0,0,32.14689207,4.736862954,0,17.23086937,60.66367068,0,0,0,12.47,0,0,0,6.103966388,0,13.15163837,11.12690298,0,12.13273414,67.52619024,4.736862954,6.08337963,0,2.131990741,0,2.402696523,0,20.7642569,0.016064815,1.650419029,4.117859033,0.294117647,19,0,2,0,0,0,2,0,2,2,0,2,6,0,0,0,2,3.3542,79.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,CCCCC=O,9.56375,0.732638889,9.56375,0.732638889,0.374278867,86.134,76.054,86.07316494,36,0,0.119490021,-0.30340291,0.30340291,0.119490021,1.666666667,2.333333333,2.5,16.12871809,10.27200901,1.744844955,-1.785134081,1.865309609,-1.697953073,5.483940234,-0.107451023,2.488403772,32.91968454,4.828427125,4.106918903,4.106918903,2.914213562,2.351057332,2.351057332,1.308895192,1.308895192,0.675528666,0.675528666,0.287457479,0.287457479,-0.33,20.98630086,5.67,4.67,3.67,38.36054159,4.794537184,6.286160523,0,0,0,0,0,0,0,0,13.34455882,6.420821623,6.420821623,0,4.794537184,6.286160523,0,0,0,26.18620207,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,26.18620207,0,0,0,0,17.07,0,4.794537184,0,0,0,25.54862539,0,0,0,6.9237372,0,0,0,9.56375,0,0,0,0,3.863333333,2.072916667,0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.3755,25.589,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,c1ccc(cc1)Oc2ccccc2,5.578333333,0.869166667,5.578333333,0.869166667,0.670036385,170.211,160.131,170.0731649,64,0,0.126927749,-0.457384598,0.457384598,0.126927749,0.538461538,0.923076923,1.307692308,16.48049519,10.30635327,1.919851315,-2.031129692,2.188761331,-1.809828901,5.29659759,0.482496726,2.161475751,315.8986487,8.932875131,7.181750982,7.181750982,6.449489743,4.229615496,4.229615496,2.728167132,2.728167132,1.722112591,1.722112591,1.113155983,1.113155983,-1.76,1589.71823,7.866895638,3.764211048,2.089799938,77.60204256,4.736862954,11.49902367,0,0,0,0,0,0,0,0,36.39820241,24.26546827,0,0,4.736862954,0,0,0,0,0,0,60.66367068,0,11.49902367,4.736862954,0,11.49902367,0,0,0,0,0,60.66367068,0,0,0,9.23,0,0,0,0,0,11.49902367,0,0,60.66367068,0,4.736862954,5.578333333,0,0,0,0,1.738333333,19.51666667,0,0,0,0,13,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,2,3.4789,52.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,C1CCC(=O)CC1,10.46305556,0.46412037,10.46305556,0.46412037,0.448625541,98.145,88.065,98.07316494,40,0,0.132411328,-0.299717909,0.299717909,0.132411328,1,1.571428571,1.857142857,16.13789093,9.9975763,2.054314777,-2.047611858,2.116969019,-2.018661867,5.783227987,-0.119726488,2.249544095,68.24920506,5.112884175,4.443782196,4.443782196,3.39384685,2.911230926,2.911230926,2.099335306,2.099335306,1.411230926,1.411230926,0.946114263,0.946114263,-0.33,47.19725257,4.819925037,2.101967961,1.29814875,43.71965255,0,5.783244946,0,0,0,0,4.794537184,0,0,0,6.420821623,12.84164325,12.84164325,0,4.794537184,5.783244946,0,0,0,32.10410811,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,32.10410811,0,0,0,0,17.07,0,4.794537184,0,0,5.783244946,25.68328649,6.420821623,0,0,0,0,0,0,10.46305556,0,0,0.46412037,0,5.239490741,0,0,0.833333333,7,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.5196,28.092,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,CCCC[N+](=O)[O-],9.56375,-0.288194444,9.56375,0.121527778,0.39568026,103.121,94.049,103.0633285,42,0,0.203408067,-0.264548659,0.264548659,0.203408067,1.714285714,2.285714286,2.428571429,16.62736398,10.34520941,1.897366485,-1.844065033,1.835522971,-1.978607078,4.267613832,-0.479956929,2.821938937,62.71013448,5.698670613,4.38503052,4.38503052,3.27005561,2.388482919,2.388482919,1.409894677,1.409894677,0.694241459,0.694241459,0.287213328,0.287213328,-0.6,29.01955001,6.4,3.585185185,5.4,42.48705309,0,0,0,6.544756406,0,0,10.11431827,0,0,0,6.9237372,6.420821623,11.34413267,0,4.923311049,0,0,0,0,19.76538045,6.544756406,10.11431827,0,0,0,0,0,0,11.46806745,0,10.11431827,19.76538045,0,0,0,0,43.14,0,10.11431827,0,11.46806745,6.420821623,6.420821623,0,0,6.9237372,0,0,0,0,9.275555556,9.56375,0,0,0,1.605138889,2.055555556,0,1,7,0,3,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1.0632,26.7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,c1cnccc1C=O,9.978703704,0.666666667,9.978703704,0.666666667,0.498749165,107.112,102.072,107.0371138,40,0,0.149660176,-0.297894418,0.297894418,0.149660176,1.375,2,2.375,16.12892617,10.30104296,1.803680257,-1.810648812,1.875718301,-1.758492009,5.734685682,0.111825071,2.991046915,171.1432264,5.819990956,4.242213232,4.242213232,3.931851653,2.28479211,2.28479211,1.398398059,1.398398059,0.842186735,0.842186735,0.442012265,0.442012265,-1.18,91.36757728,4.966627566,2.211075412,0.904141896,47.17751531,0,6.286160523,0,0,0,0,9.778515705,0,0,0,0,12.13273414,17.95713863,0,4.794537184,6.286160523,0,4.983978521,0,0,0,30.08987277,0,0,0,0,0,0,11.27013904,0,0,10.35798868,24.52642128,0,0,0,29.96,0,4.794537184,0,0,5.563451492,6.286160523,0,24.52642128,0,4.983978521,0,0,0,13.71314815,0,0.666666667,0,3.319444444,3.967407407,0,0,0,8,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,1,0.8941,29.6245,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,C(CCl)OCCCl,5.269182099,0.552469136,5.269182099,0.552469136,0.427404716,143.013,134.949,141.9952202,44,0,0.060185258,-0.378979579,0.378979579,0.060185258,1,1.428571429,1.714285714,35.49675203,10.78477009,1.798321598,-1.930184513,1.795617253,-1.971227965,6.178404659,0.165449169,2.447472888,28.8707654,5.535533906,3.992604361,5.504462253,3.414213562,2.111872753,3.180917721,0.990336909,1.746265855,0.442978485,0.751585184,0.211171018,0.429388908,0.54,35.50960993,7.54,6.54,6.54,53.55415505,4.736862954,0,0,0,0,0,0,0,0,23.20187978,0,0,11.76000689,13.21376393,4.736862954,23.20187978,0,0,0,0,24.97377082,0,0,0,0,0,0,23.20187978,24.97377082,4.736862954,0,0,0,0,0,0,9.23,0,0,0,0,24.97377082,0,0,0,0,0,27.93874273,4.868055556,10.5383642,0,0,0,1.104938272,0,0,1.210864198,0,1,7,0,1,0,0,0,0,0,0,1,0,3,4,0,0,0,0,1.4806,32.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
351,CC[N+](=O)[O-],9.173611111,-0.375,9.173611111,0.027777778,0.33166475,75.067,70.027,75.0320284,30,0,0.200646088,-0.264560029,0.264560029,0.200646088,2,2.2,2.2,16.62721417,10.82373826,1.764885234,-1.734733342,1.571620338,-1.918746783,4.044986002,-0.475200081,2.847378923,42.91260938,4.28445705,2.970816958,2.970816958,2.27005561,1.388482919,1.388482919,0.648962255,0.648962255,0.25819889,0.25819889,0,0,-0.6,9.651484454,4.4,1.694117647,3.4,29.75716886,0,0,0,6.544756406,0,0,10.11431827,0,0,0,0,0,11.84704825,0,4.923311049,0,0,0,0,6.9237372,6.544756406,10.11431827,0,0,0,0,0,0,11.46806745,0,10.11431827,6.9237372,0,0,0,0,43.14,0,10.11431827,0,11.46806745,0,0,6.9237372,0,0,0,0,0,0,8.798611111,9.173611111,0,0,0,0,1.527777778,0,1,5,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0.283,17.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,c1cc(cnc1)Cl,5.477191358,0.68287037,5.477191358,0.68287037,0.499492988,113.547,109.515,113.0032268,36,0,0.058881419,-0.263180097,0.263180097,0.058881419,1.571428571,2.428571429,2.714285714,35.49569068,10.50949651,1.756833368,-1.791070598,2.004541411,-1.635262238,6.299152508,1.330591899,3.02146531,138.0075042,5.112884175,3.634579145,4.390508091,3.39384685,1.949396952,2.327361425,1.171243155,1.607678936,0.625442964,0.849021129,0.341920005,0.471002919,-0.56,47.19725257,4.595279503,1.937398543,1.162973754,46.95431733,0,0,0,0,0,0,4.983978521,0,0,0,11.60093989,12.13273414,12.39368714,5.022633314,0,11.60093989,0,4.983978521,0,0,0,29.54905459,0,0,0,0,0,11.60093989,4.983978521,0,0,0,24.52642128,5.022633314,0,0,12.89,0,0,0,0,5.022633314,0,0,24.52642128,0,4.983978521,11.60093989,0,5.477191358,3.752314815,0.68287037,0,0,3.580246914,3.285154321,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.735,29.247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,CBr,2.9375,1.8125,2.9375,1.8125,0.393619852,94.939,91.915,93.9418122,14,0,-0.008478783,-0.096551508,0.096551508,0.008478783,1.5,1.5,1.5,79.91872586,11.99627414,0.948453986,-1.053484276,1.450276595,-0.808176595,9.084929737,2.595070263,1,2,2,1.377964473,2.963961012,1,0.377964473,1.963961012,0,0,0,0,0,0,0.48,2,2.48,1.48,0.563333333,22.60679863,0,0,0,0,0,0,0,0,0,0,15.9299439,5.833005224,0,0,0,15.9299439,0,0,0,0,5.833005224,0,0,0,0,0,0,15.9299439,5.833005224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833005224,15.9299439,0,0,2.9375,0,0,0,1.8125,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0111,14.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,CO,7,1,7,1,0.385284404,32.042,28.01,32.02621475,14,0,0.031940684,-0.399630244,0.399630244,0.031940684,1.5,1.5,1.5,16.23570303,11.77429697,0.839172017,-1.206861577,0.754519782,-1.247319782,3.177807485,0.398992515,1,2,2,1.447213595,1.447213595,1,0.447213595,0.447213595,0,0,0,0,0,0,-0.04,2,1.96,0.96,-27.04,13.53348478,5.106527395,0,0,0,0,0,0,0,0,0,0,0,7.109797541,0,5.106527395,0,0,0,0,0,7.109797541,0,0,0,0,0,0,0,12.21632494,0,0,0,0,0,0,0,20.23,0,0,0,0,0,7.109797541,0,0,0,0,5.106527395,0,0,0,7,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.3915,8.1428,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,CCCCCCC=O,9.768008787,0.75,9.768008787,0.75,0.395123098,114.188,100.076,114.1044651,48,0,0.119490199,-0.303402908,0.303402908,0.119490199,1.25,2,2.5,16.12872048,10.1607547,1.829903695,-1.89812425,1.98947567,-1.758168057,5.484120794,-0.107466997,2.61629309,50.34851555,6.242640687,5.521132466,5.521132466,3.914213562,3.351057332,3.351057332,2.016001973,2.016001973,1.175528666,1.175528666,0.654447596,0.654447596,-0.33,61.49961227,7.67,6.67,5.67,51.09042581,4.794537184,6.286160523,0,0,0,0,0,0,0,0,26.18620207,6.420821623,6.420821623,0,4.794537184,6.286160523,0,0,0,39.02784531,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,39.02784531,0,0,0,0,17.07,0,4.794537184,0,0,0,19.12780377,19.26246487,0,0,6.9237372,0,0,0,9.768008787,0,0,0,0,6.564421769,2.167569444,0,0.857142857,8,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.1557,34.823,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
356,c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl,6.106262913,0.530092593,6.106262913,0.530092593,0.607288405,291.992,285.944,289.9223609,82,0,0.04999658,-0.083605935,0.083605935,0.04999658,0.5,0.75,1,35.49902388,10.0558909,2.139931969,-2.101938913,2.415651264,-1.842627943,6.437418446,1.612506121,2.773146423,444.5371241,11.7067423,7.975959507,10.99967529,7.609060905,4.493962818,6.00582071,3.193317369,4.822117876,2.17552457,3.435406147,1.473300997,2.646154833,-0.4,4345.683834,12.06741182,4.848491813,2.162249639,113.7015622,0,0,0,0,0,0,0,0,0,0,58.5364937,24.26546827,31.21743624,0,0,46.40375956,0,0,0,0,0,56.48873567,0,11.12690298,0,0,0,46.40375956,0,0,0,0,36.39820241,20.09053325,11.12690298,0,0,0,0,0,0,31.21743624,0,0,36.39820241,0,0,46.40375956,0,24.42505165,0,2.12037037,1.335987654,0,10.56303477,0,0,0,0,16,0,0,0,0,0,2,0,2,0,0,4,1,0,0,0,2,5.9672,71.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,c1ccc(c(c1)N)[N+](=O)[O-],10.14731481,-0.50462963,10.14731481,0.039351852,0.359543609,138.126,132.078,138.0429274,52,0,0.291600984,-0.393167688,0.393167688,0.291600984,1.4,2,2.4,16.62839372,10.26805447,2.06519942,-1.922085906,2.179415063,-1.93249948,5.565561232,-0.383461876,3.152941447,259.6796584,7.560477932,5.150461522,5.150461522,4.715214055,2.704780573,2.704780573,1.81592551,1.81592551,1.133450971,1.133450971,0.653797544,0.653797544,-1.58,182.2382193,6.538764846,2.344994096,1.047197434,57.42426954,5.733667477,5.687386275,0,0,5.687386275,0,10.11431827,0,0,0,12.13273414,6.066367068,6.066367068,4.923311049,4.923311049,11.37477255,0,0,0,0,5.733667477,34.37978654,0,0,5.733667477,11.37477255,0,0,4.923311049,0,10.11431827,0,24.26546827,0,0,0,69.16,4.923311049,10.11431827,0,11.37477255,0,0,12.13273414,12.13273414,0,0,5.733667477,0,0,9.642685185,10.14731481,5.441851852,0,6.101481481,0,0,0,0,10,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.177,37.5088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,CN1CCCCC1,2.392361111,1.319444444,2.392361111,1.319444444,0.439348705,99.177,86.073,99.10479942,42,0,-0.002177999,-0.306368474,0.306368474,0.002177999,1,1.571428571,1.857142857,15.08576608,10.14748562,2.017492509,-2.201551012,2.041248999,-2.242124708,4.577245167,0.276843585,2.12291795,46.14170945,5.112884175,4.982747501,4.982747501,3.39384685,3.079669128,3.079669128,2.363936097,2.363936097,1.579669128,1.579669128,1.052021456,1.052021456,-0.04,47.19725257,5.103678161,2.31410722,1.475062751,45.31796412,4.899909731,0,0,0,0,0,0,0,0,0,6.420821623,32.97882804,0,0,0,0,0,4.899909731,0,19.26246487,20.13718479,0,0,0,0,0,0,0,25.03709453,0,0,19.26246487,0,0,0,0,3.24,0,0,0,0,0,0,32.35197768,0,0,11.94758171,0,0,0,2.392361111,0,0,0,0,4.275138889,2.638888889,2.193611111,1,7,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1.1021,31.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,CCCCCCCC=O,9.837549682,0.753684807,9.837549682,0.753684807,0.396610192,128.215,112.087,128.1201151,54,0,0.119490199,-0.303402908,0.303402908,0.119490199,1.111111111,1.777777778,2.333333333,16.12872124,10.13012852,1.854171306,-1.929876633,2.023572083,-1.775682892,5.484130954,-0.107467163,2.663883887,59.58797504,6.949747468,6.228239247,6.228239247,4.414213562,3.851057332,3.851057332,2.369555364,2.369555364,1.425528666,1.425528666,0.831224291,0.831224291,-0.33,103.687916,8.67,7.67,7.67,57.45536793,4.794537184,6.286160523,0,0,0,0,0,0,0,0,32.60702369,6.420821623,6.420821623,0,4.794537184,6.286160523,0,0,0,45.44866694,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,45.44866694,0,0,0,0,17.07,0,4.794537184,0,0,0,19.12780377,25.68328649,0,0,6.9237372,0,0,0,9.837549682,0,0,0,0,7.968280187,2.194170131,0,0.875,9,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,2.5458,39.44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
